review_id,text,label,notes,pre_labeled,rating,n_votes
68ef17f1ece4c99444a372d351bdcc3b,"Sigh...I've done it again. Gone and started an insanely long fantasy series that has no end in sight. And this was a long one, with the second book being even longer. That being said, I enjoyed it enough to want to continue on. It dragged a bit in the middle, but it IS fantasy, so that's to be expected. World building and blah blah blah. Hopefully, Sanderson won't take as long as Martin or Jordan to release his series, and he's still a young guy, so MAYBE it'll be finished within my lifetime. Maybe...",analysis,bulk is logbook (starting another endless series); 'dragged a bit in the middle' triggers step 1,yes,4,0
d708016ea9802ed1483256b4b2e70cbb,As a Soviet history fanatic I really enjoyed reading this dark humor book. It really goes into the emotions and actions behind the feeling of the figures involved.,impression,,yes,5,0
599a539d7443eb6314950524d0549496,"When I first read the story, I thought if it had been written about a woman, self-sacrificing her whole life, putting others before herself it wouldn't have been written. Women were supposed to be self-sacrificing. Literature is full of them. In fact, women, as main characters with a strong sense of self worth, were usually the main characters just because of that trait. Most women in literature were in ""supporting roles."" What we have here, I think, is a story about a very introverted young man with absolutely no self-esteem being mistreated and misunderstood his whole life. The thing that is novel about George is that he didn't become a twisted, evil tutor and minister. He was actually a very nice person who was beloved by the countless young men he tutored and very much loved by Adelina and Mr. Granville. At first, I was a little upset about this story. It seemed to me to have a horrible ending with poor George being not only left off Santa Claus' list but God's list as well. Then I started writing my thoughts and I realized that he probably was much happier than I thought. Of course, he still had to go and find another situation which, in his life, would probably have been tainted by Lady Fareway's vituperation and made exceedingly difficult, but since Dickens didn't go there, I prefer to believe that one of those young men he tutored would have found out about his situation and given him a nice little parish with about 100 sweet gentle people. He could live out his life there and Mr. & Mrs. Granville would bring all their little kiddies to visit regularly and his old students would call on him from time to time.",analysis,,yes,4,0
f16409ffed8af557870a5968c78ddcaf,I effing love the Mayson's!,impression,,yes,5,0
132997b6cadb8b5297a41cfc71d084e4,The Wallander novel that I've most enjoyed - was this because I came to the same conclusion as Wallander about the spy issue? I empathise with his worries and fears about approaching old age. I found the observation of family relationships interesting and enjoyed the references to previous novels in this series. I tried to take my time reading this and not to rush through it as I've done with previous books in the series. I feel sure this will bear rereading. Laurie Thompson's English translation rings true for me.,analysis,,yes,5,0
6af6ea4b84e59c7e2b7436b9dcdb8bdb,this has to be the best books i have read in a while. it kept me hooked the whole way through. i loved the way the book together it really was amazing. u really got to know each person in this book very well. i have to say it really kept u wanting more.,impression,,yes,5,0
ba7efa3fde4aa9dcdd8dc25f9f22625b,"if you wanna know about mexican food, this novel culd be your reference and not only that, d whole story was terrific, curious till the end of page",impression,'if you wanna know about mexican food' reads as an audience tag -> impression,yes,5,0
d4f2f6c8db8b58d0059c2e52adb17846,"I think this is my favorite book in the series so far. Nice action, advancement of the story, and returns to where the end of book 5 left off.",analysis,,yes,5,0
873831bc89f62d4070ac959c10e64404,"I loved the premise of this book and the depth of the tale continued to grow deeper and deeper as I read on. The 1,000 years of war, the teeth and their meaning, even the wishbone, all played their part. Laini Taylor does a fantastic job building the mythology of her characters and their world with some great, dramatic phrases within. I did, however, feel that the pacing dragged a touch and the book reads as backstory to a second book, rather than as a stand alone novel with more to come in a second book. Fans of the book, will no doubt read more.",analysis,,yes,3,0
64fd58be99532b646a61d18dcbb17bcc,I can't. This book just. I'm done.,impression,,yes,4,0
7c8b787d58ccf80f8abd75a2db073e60,"You can't rate a story like this. The writing on the other hand - it was dull at times, but it kept you interested until half way. After that it went downhill.",analysis,,yes,3,0
97d4357f8ed29de37e456eac96efd852,I enjoyed this book although it was creeper than the first. I think there was a lot of growth of the characters. It was very slow plotwise.,analysis,,yes,4,0
b7d58928a975b5df2b524d3fef1c5d81,"This book was like Mistborn (all your usual Allomancy/Feruchemy) + Scooby Doo (a little humor added by Wayne) + Sherlock Holmes (sleuthness courtesy of Wax). Definitely different from the o.g. Mistborn trilogy but a great beginning to a new Mistborn era. I always fill so fulfilled when I finish a book by Brandon Sanderson. His plots are so well developed and his characters are so well thought out - their personalities and nuances pop off the page and make them so real. I kind of love/hate him... I love love love his writing. But I hate how he's so good that nothing compares. For example... I'm reading through the Harry Potter series right now, and I think I can't completely enjoy it because I'm forever ruined on fantasy. Nothing is as good... sorry J.K. Confession: I think I might even like Sanderson better than Tolkien. shhhh... I've got it bad.",analysis,,yes,5,1
b3d8bc95f43ba254a06d715b2e0ea62c,"Typically I like culturally diverse perspectives and internationally relevant books, and the ways this booked opened modern Chinese history, and perspectives on humanity, that's worth several stars. Speculative science fiction is a generous label, and it was creative enough on some ways to qualify as fantasy, it is not hard science frictions. As the impossibilities mounted, I couldn't enjoy it. The pace is fine, but I didn't connect with or feel anything for any of the characters or dialog. I really wanted to like this book more.",analysis,,yes,3,1
4f65cdf0cbc10bf6bf003e690e3d3d3b,I read this one over and over again. Definitely her best work.,impression,,yes,5,0
89f706f2285c4d8e5ea2d4bb0b9b6719,"I got hooked into this real fast! And once Lisbeth came along, wow I was speechless! Can we please have more badass female characters like these, pretty please with cherries on top? Although less heartbreaking backgrounds would be much appreciated. I binge read the trilogy for you, my heroine!",impression,,yes,5,0
aef7d411c28ddbf16b311d47b64ade7a,"J. Winspear has a way of making you feel that you are in the time period she is writing about. I have enjoyed all the books, my only comment would be that Maisie seems to be taking a long time to move forward - in the book Billy and her father seem to move foward - I guess I would like to see her seem to enjoy life a little more! Very interesting concept in the book, and I always enjoy the different dimensions and views the author brings out in the books.",analysis,,yes,4,0
ed330551fe0fecb8cf996a90eb2f4e24,Some wasted potential here. Or maybe I just wasn't in the mood.,impression,,yes,2,0
aa59e0b2b0267df9e356f69a2329d455,"I love this man. I mean what's not to love about a guy who posed the question: ""Should a Christian drive a BMW?"" And then had all his books taken off the Christian bookstore bookshelves. hehehe. I have seen him in person in Pennsylvania, and he is the genuine article: a prophet of our time, a sociologist, and a ""Red Letter Christian"" as he calls himself. He is over 70 now and hasn't slowed down yet. I can't wait to read his next book that I'll be getting any day on the mystic tradition as I've been implementing centered prayer and other stuff in my life for about a year now.",logbook,,yes,4,0
b3b1d5283a7fbb5e69aa83a74fdea30c,Peace engulfs one while reading this book,impression,,yes,5,0
4f21d60147136e3279f6b0ef2adbde9b,"I absolutely loved this book. The glimpse into her personal life, the short anecdotes, her ups and downs of success; Poehler gave such a raw and real book that showed every little piece of her.",analysis,,yes,0,0
2021d4db239bd93cdf26eeecb5421df9,Listen to the audio book.,impression,,yes,5,0
3475354f02dc9d567796b6fefddd28d1,"When Alan Banks goes home to visit his parents he discovers that a neighbor has stepped in always ready to run errands or whatever task needs doing. However, is Geoff Salisbury really the kind person who is just there to help his elderly neighbors or is there an ulterior motive behind his kindness? This is something Banks intends to investigate much to the horror of his mother. A very timely story since there seem to be many instances of individuals taking advantage of the elderly. This is just one of the interesting stories in The Price of Love. You never know who you will run into when walking the dog as Peter Robinson points out in his story of love and betrayal. The Ferryman's Beautiful Daughter tells the tale of a young woman, hippies arriving in town, and a death that goes unpunished. The Price of Love tells many stories and the novella is another Inspector Banks that his fans will enjoy. This is a great book to carry with you when you just have a few minutes to read but every story is gripping and introduces a cast of wonderful characters.",analysis,,yes,5,0
9563e2cf03f9c3193820e7c2deedb544,"I received this book from the author in return for a fair and honest review. Take one commitment-phobe vampire and one part-human part-fae who have been dancing around each other for two years. What you get is a short story filled with passion and history. There is no insta-love with this story, instead it's been building between them for two years before either of them realise what it is. Of course, it takes the presence of very real danger to both of them to make them realise but this just gives the story some action. A quick read, full of steam. Definitely recommended. Merissa Archaeolibrarian - I Dig Good Books!",analysis,,yes,4,1
68932b5f309f8456426875823b626f1a,"It's a basic book recommendation book, but with some really well thought out and original thoughts and insights.",impression,,yes,5,0
85403d84baad281b923c14e9654e61bc,"I really wanted to love this series as much as her Taylor Jackson series. But I had a hard time getting into the story. This series focuses around Taylor's best friend Sam. Sam is the chief medical examiner for Nashville. As the story gets underway, we learn that two years earlier, Sam lost her husband and twins in a flash flood. Sam is still grieving, and not handling her loss well. When she gets a call to go to Washington D.C. at the request of an old boyfriend's mother, she sees it as a way to escape for awhile. Eddie Donovan was her college sweetie. They loved each other, but Donovan broke it off with Sam when he joined the Army. He was going to be a Ranger. Now, fifteen years later, Donovan was killed in a car jacking. His mother has asked Sam to perform a second autopsy. She just knows something else is going on. When she arrives, she meets Donovan's wife and children. She doesn't realize how much it hurts that he's moved on and how happy he was with his life. The second autopsy does show something that was missed the first time. It prompts the detectives working the case to take another look. Then a second man is killed, and its learned he was in the same squad as Donovan. Now they have two dead men who are linked by their jobs and their service together. Sam does a lot of healing in helping Donovan's wife and mother deal with their own loss. But she doesn't really start to feel better until she meets Xander, another Ranger who served with Donovan. This story really dragged for me. There was a lot of internal dialog from Sam trying to deal with her own issues. Then throw in some detecting, then back to Sam's issues. It picked up in the last five or so chapters when they started closing in on the killer. But up to that point, it was so slow. I found it hard to pick it back up when I had to stop reading. I hope the next book is as exciting as the other series. This one was just so-so for me.",analysis,,yes,3,3
7934afb6423a78092dc747b7050ca5fe,This book is good and tells a great story and also tells it from a viewpoint of someone who is not as popular.,analysis,"'viewpoint of someone who is not as popular' is a POV claim, very thin",yes,4,0
4c9fd56a76702fbd18fb0b01b5e36f94,"This book answered my search for ways to put perspectives in context, largely through memes, archetypes, metaphors (dead or alive) & belief systems. It explains how the humankind went from egocentric consciousness (don't tell me what to do) to tribal consciousness (don't tell my group how to behave) to care, love, patience and gratitude for all living things unknown and known, even if some of your own kind despite you. The philosophy of Ken Wilber is written across a large collection of published works, so this book can be a starting point for anyone who want to understand what it means to be integral.",analysis,,yes,5,0
fb76e7262d3be57b66cd4e11a9fdefbb,"This was a nice graphic novel about Nelson, who is facing challenges in school. I like how his parents helped him but kept him focused on goals. The sidebars from famous people with ADHD were a good addition.",analysis,,yes,5,0
32a803f58fe0a258f54e56acdc708e52,"in some ways better as the book, more realistic julie parts. the movie, better julia parts. nice writing overall",analysis,,yes,5,0
26a2933db5efd26be192799302bf83da,"4 stars I would have given this book five stars if it wasn't a cliffhanger. It has a great story and it keeps you involved in the book all the way through the book. It wasn't about sex, its about love, forgiveness, and independence. This book is a coming of age book, that will take your breath away. I would liked to hear carters POV. I think the book would have been better getting more background on carter. Emerald is damaged. Her mother was an alcoholic, committed suicide and left her with nothing. Being uprooted to live with her grandparents she has to learn to live again. The story progresses and well she finds carter in the process. There is so much going on that well you need to read and feel everything that is happening. This is a great read and recommend it. I'm actually going to go find out when I can purchase the next book in the series.",analysis,,yes,4,1
c1b7efa45c20e650d47de952c44295bc,"As I read Catching Jordan, I found myself thinking of the TV show Friday Night Lights - because, while they both seem to be largely about football, the real meat of them are the community and relationships that happen in addition to the football. So, basically, that means I loved Catching Jordan (not as much as I love Friday Night Lights but to be fair, it may be impossible to beat that love). Jordan is the quarterback for her high school team, and is the top quarterback in Tennessee despite being a girl. She dreams of going to Alabama to play for their college team, but starts to get distracted as she deals with Ty (a new hot boy that joins the team and is also a quarterback) and Henry, her long time best friend. The only thing that irritated me a tiny bit was that Jordan always assumed that colleges viewed her on the same playing field as the men they were recruiting - and assumed that any school that signed her would let her play as quarterback. I'm all for girl power, and loved reading about a girl being great in a mainly male sport, but I feel like she was a little too naive about how big of a deal it would be for a girl to be a starting quarterback at a division I school. I just asked my husband if he knows of any high school girl quarterbacks that had been recruited to a college team and he gave me a solid no - so while there may be an instance of this we are not aware of, it seems more realistic that a girl in Jordan's position may consider more of how big of a deal it would be and not just assume she'd be a starting quarterback. I apologize for that little rant :) It really didn't take much away from my positive experience with the book, so please don't let that deter you. Jordan's relationships with her dad and best friend and teammates are much more important and what I enjoyed reading about the most. The football topic may deter some readers, but there are only a few terms that are strictly football that may confuse someone not familiar with the topic. And the book isn't spent in the midst of football games - like I said, it really is more about Jordan's life with football as the main thread. Excellent contemporary - I was not disappointed. I have been looking forward to reading this one for months and am so glad I liked it so much :)",analysis,,yes,5,6
af25540844c4c7192300d4b67ebd53c5,"Read more of my reviews on my blog! As I've mentioned in previous reviews, I keep all of my favorite books in hardcover on a special bookshelf. This entire series will always hold a place on that shelf - I absolutely see myself pulling it off the shelf once every few years to re-read it. One of my favorite things about this series is that it was written from the perspectives of three characters I absolutely adored: Ceridwen, Mather and of course Meira. My review may contain minor spoilers in the form of quotes - I also discuss Meira's main love interest a bit. Meira: Angra wanted to break me. But he only made me unbreakable. Throughout this series, Meira has struggled with who she is. She is continually forced to reconcile who she is as a person with who she needs to be as the queen of Winter. In this third and final installment, Meira really comes into her own. I loved her time spent with Rares and Oana - not only did Meira receive the loving parental figures she had been searching for her whole life, she learned how to accept all aspects of herself. She finally became the Warrior Queen she strove to be. And this is only within the first QUARTER of the book. Frost Like Night was unbelievably action packed and the odds constantly seem stacked against Meira, but she is unflinching and unwavering in her knowledge that she can defeat Angra. She is an incredible character - confident, yet humble. She genuinely wants what is best for her people and those she loves. Even though she struggles with what she knows she needs to do to save the world, she pushes forward and never lets it break her. Mather: ""No matter what happens, I will never, not in a thousand tragic outcomes, ever regret loving you."" While I was a bit unsure about Mather in the first book of this series, I have really come to adore him as a secondary character and love interest. What stands out for me is that Sara Raasch didn't make Mather JUST a love interest. In the first two books in the series, it is clear that he and Meira have feelings for each other, but he has his own plot line. I enjoyed all of the characters in the Thaw and their dynamic as a group. They played a major role in this series and I was glad that Meira and Mather had them around as a support system. They were devoted to Mather even though he is was longer king - I honestly think that they helped him get over the loss of his title. Best of all, Mather and Meira's story was perfect - they loved each other but grew as people and fought their own demons before finally getting together. I don't love him as much as Rhys from ACOMAF, but I mean who can compete with Rhys, really? Ceridwen: I couldn't decide on a Ceridwen quote to accompany her portion of my review as she had so many great ones throughout the book. She was the perfect secondary character - she provided plenty of comedic relief in Frost Like Night and her love story was touching. I enjoyed reading her chapters - the final battle from her point of view really showed how strong Angra was and lent suspense to an already tense couple of chapters. Like Meira and Mather, she faced internal struggles of her own - guilt over her relationship with her father and lack of trust in her relationship with Jesse. I enjoyed seeing her work through all of these struggles throughout the book and really enjoyed her ending. My Takeaway: Frost Like Night was a fantastic end to a trilogy that I plan to re-read many times in the future. I will wait with bated breath for the next book Sara Raasch releases. I love how she connects her readers to every character by writing about the demons and doubts that plague many of us on a daily basis.",analysis,,yes,5,0
7b0f451c16130ecdce96a6e6a48141e2,"This is a 3.5-star book for me so I rounded it to 4. * * * Disclosure: I received this ARC via Netgalley. Thank you to Harlequin HQN and Alison DeLaine for the opportunity. Yes, this is an honest review. * * * Corsair Kate is a legend in the maritime world, who has taken numerous ships as prizes in her career as captain of the Possession. Now she is returning to England, prepared to defend and protect her heritage and her title as Countess of Dunscore from her conniving cousin and his accomplice, Nicholas Warre, Baron Taggart. En route to England, they find a man floating on a piece of debris, a survivor from some shipwreck and Katherine gives the orders to pull him in. What Katherine doesn't know is that it isn't just an ordinary man that she has saved, it is James Warre, Captain of Henry's Cross and the man responsible for sinking the Merry Sea that led to her capture by the Barbary pirates twelve years ago. But James knows who Katherine Kinloch is and decides to keep his identity a secret: fearing what dire measures the captain might take if she knew his true identity. But secrets never stay secret for very long, especially on a small ship with a small crew -- there is anger, which was expected but also a spark of attraction, which was unexpected. Katherine had never thought she would face the man responsible for her captivity -- but that is not the extent of her problems: the bigger problem waited for her in England and she must utilise all available resources if she is to keep her title, her lands and her heritage safe. Like the waters that both captains navigate, Katherine and James have two layers: the calm, confident, unruffled surfaces and, below that, the tormented, conflicted undercurrents that quietly drive their lives. That incident so many years ago left a festering wound in both our hero and heroine's psyche and they have tried valiantly to heal it. Katherine's skill and fame grew with each ship she captured. She is fearsome and undefeated with a cutlass but there remains a part of Katherine that doubts, questions and worries for herself, her daughter, Anne, and their future. I found her to be an irascible, stubborn character and twitched a bit when I read her encounters with Miss Bunsby, formerly of her cousin's employ and who is clearly just looking out for Anne's best interest. I was conflicted about Katherine when she arrived in England, especially how she turned a deaf ear to her daughter's complaints about the smell, and the feel of the city -- and I kept swinging from admiring her and hating her as she weathered through the treacherous waters of London society. Her cutlass defined Katherine and she clung to it like a security blanket -- I wish she had let go of it in the end to signify her growth and development but, I guess, it is an integral/essential part of her identity now. The first problem that faces Katherine is beyond her control but the second problem, concerning her marriage and her denial of her feelings for James was a bit frustrating. Couldn't she see how right they were for each other? Couldn't she see how well James cared for and loved Anne? Katherine and James are world-weary travellers and are eager for home, but, where is home? For Katherine, Dunscore was a lifetime ago but she has dreamed of a stable and safe place for her daughter and for herself. All James wants is to drink some cognac and read a book by his fireplace. He's had enough adventure to last him the rest of his life and he was more than happy to assume his role as Lord Croston. People celebrate him as a hero but James is especially haunted by the mistake he made and the unforgivable transgression he made against Katherine. Now he has a chance to make amends and I really love how determined and focused James is as he tries to quash the Bill of Pains and Penalties that his own brother has raised against Katherine. Of the two main characters, I thought James was more complex and more interesting: caught between family and duty, caught between desire and self-preservation, caught between the storm and the calm -- it is a situation that would break most men, but I thought James made very good decisions throughout the story. He is not only a gentleman 'til midnight (as the title suggests) but a gentleman through and through. What moves this story forward is the problem Katherine faces when she reaches England: she must defend her childhood home against a usurper -- but she cannot rely on blood or merit because of her gender. It is a painful realisation of how little power and say women had in the past -- but Katherine and her friends have defied convention and broken molds to become the women that they are. ""I am not on trial,"" she whispered sharply, pulling from his grasp. ""On the contrary,"" he said. ""Every word that falls from your lips will be entered as evidence in the court of society's opinion."" He gave her a look. ""As well as every chair and footstool you pitch into the street."" - loc 1709 I think this is Alison DeLaine's strongest point: she has created a group of amazingly strong women. I loved Phil, Millie, and India (and Honoria, when they finally meet her in England) and the reason why I would recommend this book to fellow romance readers. Throughout the story, DeLaine hints that exciting adventures that await India, Phil and Millie -- their personalities are well-defined and each one has a unique voice and story to tell. ""I am the daughter of an earl, and still a virgin, and my chaperone has been ever with me,"" she said. ""I am not ruined -- just well traveled."" - India, loc 230 Weighing the plusses and minuses of this book, this book tips towards the positive and I will definitely be reading the next instalment in the series. A Gentleman 'Til Midnight is the debut novel of Alison DeLaine and will be released on December 31. She previously published a novella together with Stephanie Laurens in the The Trouble with Virtue anthology.",analysis,,yes,4,1
d2198cdbeb7c4a03d0d9e91f8443f94e,"OMG GUYS THIS MIGHT BE MY NEW FAVORITE BOOK I'M SO IN LOVE WITH VICIOUS <3 <3 <3 I'm so obsessed with it it was so so SO GOOD! Where do I even begin??!!! OK. Basically Vicious got everything : anti hero + villain + science + twisted mindset + revenge + EOs + stabs + plot twists + emotional roller coaster ride. This book is a masterpiece--and I know I said it to every Schwab's book of ever but it really is. It's intriguing and it hooked me right from the very first chapter. I'm so in love with how simple yet complicated the plot actually is. In short, it's just Victor planning revenge for Eli, but the how and why are just so so so amazing! THE PLOT Have I mentioned how intriguing this book was??? Well, the plot is as genius as Schwab's other books, if not better because this story is just so stunning! I mean, Schwab successfully mixed science+fantasy+evil and it's like watching mad scientist only 100% better!!! I love science and I'm thoroughly pleased with its role in this book. Ehem, ok enough with flailing... for now :) the whole time I was reading this book, I was constantly on edge. There was a lot of twists and even better, I could almost predict them! Not because it's not surprising, but I was following the story really closely and paying attention to every details, that's why I could predict some pattern in the twist. And I'm more than pleased to see that my brain is smart enough for that. I love the fact that this book was very character-driven. Everything happened because the characters planned or chose to do so. Most of their actions were driven by these three emotions : ENVY, ANGER, and CURIOSITY (if that counts as emotion) and I love love love this kind of story! It's like Inside Out but a million times darker? It's fascinating to see how evil human could be :P which brings us to the next point. THE CHARACTERS The characters are really, really precious they're so complex and have rich back stories. There are so many dark emotions involved and it makes the characters become so much more interesting. Because obviously, we all have that side in ourselves and I'm glad Schwab brought it up in this story. Victor Vale, our main character, is one of the most interesting person of ever. He has a lot of sides, the dark and the light and everything. He's ambitious, driven, bold, calm, yet compassionate at the same time. He didn't hesitate before killing people but have you looked at how he took care of Sydney and (to some extent) Mitch? He's probably my newest crush <3 Eli is just twisted. He acts like this perfect boy next door, calm and nice and whatnot but deep down he has a very, very dark side that only some people could see, Victor included. My favorite part of Eli is his belief, he actually believes that God had ordered him to do everything he's done so far. He believes that he's blessed and better than everybody else. It's so refreshing to see a villain be a villain because he's like that, not because some tragic past forces him to do so. Mitch. I really like him, like him enough to freak when something bad happens to him (which is A LOT). He's like this tough and vulnerable guy whom people are afraid of on sight but love once they get to know him. Also he hacks which is amazing. Sydney is this 12 year old with a frightening ability. I never really enjoy a child in an adult book, but to my own surprise, I really like Sydney, her character development is just so good. Serena, on the other hand, possessed an even more frightening ability. She's as twisted as Eli but deep down she loves Sydney and it adds more complication to the story. I am so marveled by this entire crew of characters. Everyone is incredible and has distinct personality and their dynamic is so fabulous! There's no romance (unless you count Eli with Angie or Serena) and I don't even have a problem with that. I'm a notorious shipper, I ship people all the time, so the fact that I don't mind the absence of romance is saying a lot. THE WRITING The writing alternates between past and present and each character has their own POV, which is absolutely amazing because you could cover 10-years-worth of story without a single info dumping. Seriously, there are loads of information but it's not boring at all. I was totally immersed in it <3 the writing is also super neat and everything is crystal clear. I could imagine ALL the scenes and the details so vividly. That doesn't happen very often, which is another reason why I'm so pleased with this book. ALL IN ALL, Vicious is a fabulous book full of villainous characters and dark emotions and I can't get enough of it. I'm definitely planning a re-read soon :P This book might beat A Darker Shade of Magic as my favorite Schwab book <3 and OH! I think the ending was PERFECT so what is Vengeful about?? Either way, I'm excited and can't wait to read it! <3",analysis,,yes,5,4
95bd2a093a100c73295a8f23e88a1fb7,"Woods writes a loving book of not only the death of his mother from cancer, but a book celebration of her life through family memories and favorite places. Woods looks at 12 national parks, one which I didn't know at all and a couple only the name. I learned a lot, not only of the few of the lesser known, but also a different way of looking g at the parks, especially the urban ones. Woods also made me think of how people are or will be using the parks and what needs to be done in order to preserve them. Great read.",analysis,,yes,4,0
42928d196b111a53826d44d6478b17d6,Audible version is narrated by Finty Williams and she's spectacular. Really catches the voices and personalities of the different characters. I really enjoyed this new and plausible take on this genre. I'd definitely recommend this book if you're into dystopian stories. I am looking forward to the next M.R. Carey book!,impression,narrator praise is excluded by the edition/format carve-out; nothing else qualifies,yes,4,0
418b7f24a11e4f73e33075a8725d539e,"""...the drawstring of wrinkles around [her] mouth...."" ""...marriage was a form of insanity, love hovering permanently on the edge of aggravation Very, very well paced and written. Quite a storyteller!",analysis,"quotes two lines as illustration of the prose - treated as evidence, cf rows 253 and 259",yes,4,0
ed9f4f0a64b8c3c0ce9af73b8a3fbe02,"Although I obviously heard about Freakonomics years ago, I was formally introduced to the its podcast earlier this year, and I loved it. I read the book in a matter of hours (less than 5) and the girl who majored in sociology loved it.",logbook,,yes,5,0
4b4305075603752e2cbac84c2c822904,"3.5/5 stars. Combined review with ""The Third Kingdom"" to come!",logbook,,yes,4,0
be7b28e670b9c7190dc223142b9984d3,"FANGIRL MOMENT. Omygoddddddd, this cover is so frickin beautiful. The title is so awesome and the colors are just awesome!! So much awesomeness!! I don't want to wait until....whenever it comes out. I WANT IT!!!! GIVE ME IT NOW!!!",impression,,yes,5,1
6e23324766c6060e335328705fcae6d8,"I'll admit I didn't read all of the stories in this anthology, but the ones I read were humorous, well-written and fun, as expected.",impression,,yes,4,0
05a54ea4d4b18d29053c92c7e575554f,"I enjoyed this, but as my husband said, it's no Harry Potter. I will read the next one and probably the third, but I'm in no rush. Like everyone says, this book starts out slow. Slow and kind of bad, really. If it wasn't for everyone saying it was the best thing ever, I might not have ever gotten to the good part. And I wonder in places about the translation -- or maybe it is just the original writing; hard to know when I don't know Swedish -- but ""gallimaufry""? Really?",analysis,,yes,4,0
b656ad114a34a4623ceed19424d8f9ce,"I received this book free through a Goodreads First Reads giveaway. Managing Bubbie is an inspiring story of the challenges involved in growing up pre-WWII, a woman's journey to save her family during the war, and the tenacity it takes to survive. At first glance, I loved the cover with Bubbie's picture on it. It showed who she was and the words of her grandson, Russel, gave Bubbie a voice, telling her story beautifully right from the beginning. I could tell that she was (and is) well loved. Lea (Bubbie), she was just about as strong-willed, determined and stubborn as they come. She took charge in so many situations that could have gone wrong and had the grace to ask and accept any help she could because she knew she needed it if her and her family were to survive. And if the help wasn't offered, she took matters into her own hands out of necessity and, I'm assuming, pure survival instinct. Her dedication to her family, especially her children, ran deep, and was cause for many hard decisions. Other than Lea herself, Aunt Faygala stood out to me most in this book. She seemed to play one of the most integral roles in getting Lea off to a good start. She was the first in a long line of people to help Lea along the way. Reading through this book and the struggles to meet the most basic needs was a stark reminder of the truly important things in life. Basics like food, water, shelter; the things most people take for granted. Not only that, but I was reminded to appreciate family, near and far. Favourite Quotes ""I guess, no matter how bad it gets, they all still know that family is everything."" ""You don't ignore your studies just because the whole world is being blown to pieces."" - Lea, making sure her children studied Overall, I loved getting to know Lea and her family a little bit. I was excited to read this one as soon as I read the synopsis here on Goodreads, and eagerly awaited it's arrival. I read as much as I could, as often as I could until I was done. Russel Lazega has found such a beautiful way to honour Bubbie. I feel like she was so loved and left an impression on so many people. Thanks to this book, her stories will live forever, and the lives that she can touch are countless. I would recommend Managing Bubbie to anyone who likes to read a good memoir. I may just read this one again.",analysis,,yes,5,1
30b8e3853986ab858fab89e0acb7d59a,"Inspirational, lovely read for aspiring entrepreneurs",impression,,yes,5,0
32ffb6abc924c3e6f6e42d3bf503ce3e,"I am not a religious person, nor am I Christian, but that did not prevent me from enjoying this novel. Beginning with the final days of Cain and moving back in time to Adam and Eve's banishment from the Garden, this book portrays the dusty old Bible stories in a brand new light. Breathing life into these well-known characters in a way no Bible story ever could, Maine reminds us that few people are truly evil and that we all have the potential to commit terrible acts. The names in this book are all familiar - Adam, Eve, Cain, Abel, God - but their personalities are far more fleshed out and sympathetic than those portrayed in Genesis, and I was left with many more questions than I began with. Was Adam and Eve's crime truly so great as to deserve permanent banishment? How long should a man be punished for the sins of his youth? And just how just is the Christian God really? Whether you are Christian or not, this is an extremely well-written and entertaining read that you will be unable to put down and I will be recommending it to everybody I come across.",analysis,,yes,5,0
4a5ae511d7ecd960fc91aba13fab45eb,"""There are no brakes in freefall."" Best line in DARE ME by Eric Devine. Ben, the main character, and his friends are pranksters and adreniline junkies. They start their senior year at school doing a dangerous stunt and a plan to do 10 dares. Only an anonymous person gets involved, calls the shots, and everything escalates out of control. There's also a realistic romance (not sappy at all like Romances) and one sex scene, but with purpose, not gratutious. The foul words in dialogue was authentic for teen boys, although I felt the adults wouldn't have used the exact same vulgar words as the teens. DARE ME will especially appeal to boys. I felt boys could relate to the actions and motives and ambivilance of the characters. [Note: I read and write books with male protagonists, but I had trouble understanding and couldn't identify with Ben and John and knew it was because I am a woman. However, I taught high school and did know adolescent boys like this, so I believe the author is writing authentic characters, even if the mother and teacher in me was afraid these boys were going to ruin their lives and futures.] The ending rang true in that the characters all suffered consequences to their actions. One thing I loved throughout the book was how the main character understood Issac Newton's laws and how they applied to his decisions and the outcome of those actions. I also loved his sister and their relationship and found that to be very realistic. I loved his whole intact family and how they interacted. The pizza place and job was very accurate. (My son had worked at a pizza place in high school.) I bought DARE ME at a bookstore and often give away books to libraries. However, I plan to keep DARE ME on the shelf for a couple of boys in my family for when they reach 14. I'd rather they read about Ben's exploits and hopefully it will be a cautionary tale.",analysis,,yes,4,0
